ParticipantID,UnityFrame,FrameTimeStamp,CurrentScene,Emo_Valence_Score,Emo_Valence_CI_Upper,Emo_Valence_CI_Lower,Emo_Arousal_Score,Emo_Arousal_CI_Upper,Emo_Arousal_CI_Lower,Emo_Fear_Score,Emo_Fear_CI_Upper,Emo_Fear_CI_Lower,Emo_Stress_Score,Emo_Stress_CI_Upper,Emo_Stress_CI_Lower,Emo_Happy_Score,Emo_Happy_CI_Upper,Emo_Happy_CI_Lower,Emo_Sad_Score,Emo_Sad_CI_Upper,Emo_Sad_CI_Lower,Emo_Bored_Score,Emo_Bored_CI_Upper,Emo_Bored_CI_Lower,Emo_Excited_Score,Emo_Excited_CI_Upper,Emo_Excited_CI_Lower,Emo_Content_Score,Emo_Content_CI_Upper,Emo_Content_CI_Lower,Emo_Calm_Score,Emo_Calm_CI_Upper,Emo_Calm_CI_Lower,Emo_Valence_Score,Emo_Valence_CI_Upper,Emo_Valence_CI_Lower,Emo_Arousal_Score,Emo_Arousal_CI_Upper,Emo_Arousal_CI_Lower,Emo_Fear_Score,Emo_Fear_CI_Upper,Emo_Fear_CI_Lower,Emo_Stress_Score,Emo_Stress_CI_Upper,Emo_Stress_CI_Lower,Emo_Happy_Score,Emo_Happy_CI_Upper,Emo_Happy_CI_Lower,Emo_Sad_Score,Emo_Sad_CI_Upper,Emo_Sad_CI_Lower,Emo_Bored_Score,Emo_Bored_CI_Upper,Emo_Bored_CI_Lower,Emo_Excited_Score,Emo_Excited_CI_Upper,Emo_Excited_CI_Lower,Emo_Content_Score,Emo_Content_CI_Upper,Emo_Content_CI_Lower,Emo_Calm_Score,Emo_Calm_CI_Upper,Emo_Calm_CI_Lower,Vive_Eye_Left_Blink,Vive_Eye_Left_Wide,Vive_Eye_Right_Blink,Vive_Eye_Right_Wide,Vive_Eye_Left_Squeeze,Vive_Eye_Right_Squeeze,Vive_Eye_Left_Down,Vive_Eye_Right_Down,Vive_Eye_Left_Out,Vive_Eye_Right_In,Vive_Eye_Left_In,Vive_Eye_Right_Out,Vive_Eye_Left_Up,Vive_Eye_Right_Up,Vive_Face_Jaw_Right,Vive_Face_Jaw_Left,Vive_Face_Jaw_Forward,Vive_Face_Jaw_Open,Vive_Face_Mouth_Ape_Shape,Vive_Face_Mouth_Upper_Right,Vive_Face_Mouth_Upper_Left,Vive_Face_Lower_Right,Vive_Face_Lower_Left,Vive_Face_Mouth_Upper_Overturn,Vive_Face_Mouth_Lower_Overturn,Vive_Face_Mouth_Pout,Vive_Face_Mouth_Smile_Right,Vive_Face_Mouth_Smile_Left,Vive_Face_Mouth_Sad_Right,Vive_Face_Mouth_Sad_Left,Vive_Face_Mouth_Puff_Right,Vive_Face_Mouth_Puff_left,Vive_Face_Mouth_Suck,Vive_Face_Mouth_Upper_UpRight,Vive_Face_Mouth_Upper_UpLeft,Vive_Face_Mouth_Lower_DownRight,Vive_Face_Mouth_Lower_DownLeft,Vive_Face_Mouth_Upper_Inside,Vive_Face_Mouth_Lower_Inside,Vive_Face_Tongue_Out_1,Vive_Face_Tongue_Left,Vive_Face_Tongue_Right,Vive_Face_Tongue_Up,Vive_Face_Tongue_Down,Vive_Face_Tongue_Roll,Vive_Face_Tongue_Out_2,Vive_Face_Tongue_Up_Right,Vive_Face_Tongue_Up_Left,Vive_Face_Tongue_Down_Right,Vive_Face_Tongue_Down_Left,EyeGaze_Local_Pos.x,EyeGaze_Local_Pos.y,EyeGaze_Local_Pos.z,EyeGaze_Local_Direction.x,EyeGaze_Local_Direction.y,EyeGaze_Local_Direction.z,LeftEyeGaze_Local_Pos.x,LeftEyeGaze_Local_Pos.y,LeftEyeGaze_Local_Pos.z,LeftEyeGaze_Local_Direction.x,LeftEyeGaze_Local_Direction.y,LeftEyeGaze_Local_Direction.z,RightEyeGaze_Local_Pos.x,RightEyeGaze_Local_Pos.y,RightEyeGaze_Local_Pos.z,RightEyeGaze_Local_Direction.x,RightEyeGaze_Local_Direction.y,RightEyeGaze_Local_Direction.z,EyeGaze_World_Pos.x,EyeGaze_World_Pos.y,EyeGaze_World_Pos.z,EyeGaze_World_Direction.x,EyeGaze_World_Direction.y,EyeGaze_World_Direction.z,LeftEyeGaze_World_Pos.x,LeftEyeGaze_World_Pos.y,LeftEyeGaze_World_Pos.z,LeftEyeGaze_World_Direction.x,LeftEyeGaze_World_Direction.y,LeftEyeGaze_World_Direction.z,RightEyeGaze_World_Pos.x,RightEyeGaze_World_Pos.y,RightEyeGaze_World_Pos.z,RightEyeGaze_World_Direction.x,RightEyeGaze_World_Direction.y,RightEyeGaze_World_Direction.z,PupilDilation_Left,PupilDilation_Right,EyeClosed_Left,EyeClosed_Right,CurrentBlink_Duration,CurrentBlink_Interval,GazeValid,Foveal_GrayScaleValue,Parafoveal_GrayScaleValue,Headpoint_GrayScaleValue,Image_GrayScaleValue,HMD_pX,HMD_pY,HMD_pZ,HMD_rX,HMD_rY,HMD_rZ,HMD_arX,HMD_arY,HMD_arZ,HMD_aqX,HMD_aqY,HMD_aqZ,HMD_aqW,
434,293,2026-02-16 13:19:28Z,,6.89129,7.215255,6.567325,0.680476,0,1.640079,0,0,0,0,0,0,5.448487,4.334639,6.562346,0.592854,0.702737,0.482971,7.37544,6.234595,8.516284,0.6303598,0,2.15276,7.132177,6.069223,8.195131,9.726933,10,9.350485,6.89129,7.215255,6.567325,0.680476,0,1.640079,0,0,0,0,0,0,5.448487,4.334639,6.562346,0.592854,0.702737,0.482971,7.37544,6.234595,8.516284,0.6303598,0,2.15276,7.132177,6.069223,8.195131,9.726933,10,9.350485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,294,2026-02-16 13:19:28Z,,6.891422,7.215279,6.567565,0.6802514,0,1.639955,0,0,0,0,0,0,5.448657,4.334695,6.562629,0.592854,0.702737,0.482971,7.375517,6.234556,8.516479,0.6302159,0,2.152616,7.132413,6.069351,8.195476,9.727404,10,9.351076,6.891422,7.215279,6.567565,0.6802514,0,1.639955,0,0,0,0,0,0,5.448657,4.334695,6.562629,0.592854,0.702737,0.482971,7.375517,6.234556,8.516479,0.6302159,0,2.152616,7.132413,6.069351,8.195476,9.727404,10,9.351076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,295,2026-02-16 13:19:28Z,,6.891553,7.215302,6.567803,0.6800285,0,1.639832,0,0,0,0,0,0,5.448826,4.334751,6.562911,0.592854,0.702737,0.482971,7.375594,6.234516,8.516672,0.6300732,0,2.152474,7.132648,6.069478,8.195818,9.727871,10,9.351664,6.891553,7.215302,6.567803,0.6800285,0,1.639832,0,0,0,0,0,0,5.448826,4.334751,6.562911,0.592854,0.702737,0.482971,7.375594,6.234516,8.516672,0.6300732,0,2.152474,7.132648,6.069478,8.195818,9.727871,10,9.351664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,296,2026-02-16 13:19:28Z,,6.891684,7.215326,6.56804,0.6798072,0,1.63971,0,0,0,0,0,0,5.448993,4.334806,6.56319,0.592854,0.702737,0.482971,7.37567,6.234477,8.516865,0.6299314,0,2.152332,7.13288,6.069604,8.196157,9.728335,10,9.352246,6.891684,7.215326,6.56804,0.6798072,0,1.63971,0,0,0,0,0,0,5.448993,4.334806,6.56319,0.592854,0.702737,0.482971,7.37567,6.234477,8.516865,0.6299314,0,2.152332,7.13288,6.069604,8.196157,9.728335,10,9.352246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,297,2026-02-16 13:19:28Z,,6.891813,7.21535,6.568275,0.6795875,0,1.639589,0,0,0,0,0,0,5.449159,4.334861,6.563468,0.592854,0.702737,0.482971,7.375746,6.234437,8.517056,0.6297908,0,2.152191,7.133111,6.069729,8.196493,9.728797,10,9.352825,6.891813,7.21535,6.568275,0.6795875,0,1.639589,0,0,0,0,0,0,5.449159,4.334861,6.563468,0.592854,0.702737,0.482971,7.375746,6.234437,8.517056,0.6297908,0,2.152191,7.133111,6.069729,8.196493,9.728797,10,9.352825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,298,2026-02-16 13:19:28Z,,6.891941,7.215373,6.568509,0.6793694,0,1.639469,0,0,0,0,0,0,5.449325,4.334916,6.563744,0.592854,0.702737,0.482971,7.375822,6.234399,8.517244,0.6296511,0,2.152051,7.13334,6.069853,8.196828,9.729255,10,9.353399,6.891941,7.215373,6.568509,0.6793694,0,1.639469,0,0,0,0,0,0,5.449325,4.334916,6.563744,0.592854,0.702737,0.482971,7.375822,6.234399,8.517244,0.6296511,0,2.152051,7.13334,6.069853,8.196828,9.729255,10,9.353399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,299,2026-02-16 13:19:28Z,,6.892068,7.215396,6.568741,0.6791529,0,1.639349,0,0,0,0,0,0,5.449488,4.33497,6.564017,0.592854,0.702737,0.482971,7.375896,6.234361,8.517432,0.6295125,0,2.151913,7.133567,6.069976,8.19716,9.729709,10,9.35397,6.892068,7.215396,6.568741,0.6791529,0,1.639349,0,0,0,0,0,0,5.449488,4.33497,6.564017,0.592854,0.702737,0.482971,7.375896,6.234361,8.517432,0.6295125,0,2.151913,7.133567,6.069976,8.19716,9.729709,10,9.35397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,300,2026-02-16 13:19:28Z,,6.892195,7.215419,6.568971,0.678938,0,1.639231,0,0,0,0,0,0,5.449651,4.335023,6.564289,0.592854,0.702737,0.482971,7.37597,6.234323,8.517619,0.6293749,0,2.151775,7.133793,6.070098,8.197489,9.73016,10,9.354536,6.892195,7.215419,6.568971,0.678938,0,1.639231,0,0,0,0,0,0,5.449651,4.335023,6.564289,0.592854,0.702737,0.482971,7.37597,6.234323,8.517619,0.6293749,0,2.151775,7.133793,6.070098,8.197489,9.73016,10,9.354536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,301,2026-02-16 13:19:28Z,,6.892321,7.215442,6.569199,0.6787246,0,1.639113,0,0,0,0,0,0,5.449812,4.335077,6.564558,0.592854,0.702737,0.482971,7.376044,6.234284,8.517804,0.6292382,0,2.151639,7.134017,6.07022,8.197816,9.730608,10,9.355098,6.892321,7.215442,6.569199,0.6787246,0,1.639113,0,0,0,0,0,0,5.449812,4.335077,6.564558,0.592854,0.702737,0.482971,7.376044,6.234284,8.517804,0.6292382,0,2.151639,7.134017,6.07022,8.197816,9.730608,10,9.355098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,302,2026-02-16 13:19:28Z,,6.892445,7.215464,6.569426,0.6785127,0,1.638996,0,0,0,0,0,0,5.449973,4.33513,6.564826,0.592854,0.702737,0.482971,7.376117,6.234247,8.517988,0.6291025,0,2.151503,7.13424,6.07034,8.19814,9.731052,10,9.355657,6.892445,7.215464,6.569426,0.6785127,0,1.638996,0,0,0,0,0,0,5.449973,4.33513,6.564826,0.592854,0.702737,0.482971,7.376117,6.234247,8.517988,0.6291025,0,2.151503,7.13424,6.07034,8.19814,9.731052,10,9.355657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,303,2026-02-16 13:19:28Z,,6.892569,7.215487,6.569651,0.6783023,0,1.63888,0,0,0,0,0,0,5.450132,4.335183,6.565092,0.592854,0.702737,0.482971,7.37619,6.23421,8.51817,0.6289678,0,2.151368,7.134461,6.07046,8.198462,9.731494,10,9.35621,6.892569,7.215487,6.569651,0.6783023,0,1.63888,0,0,0,0,0,0,5.450132,4.335183,6.565092,0.592854,0.702737,0.482971,7.37619,6.23421,8.51817,0.6289678,0,2.151368,7.134461,6.07046,8.198462,9.731494,10,9.35621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,304,2026-02-16 13:19:28Z,,6.892692,7.215508,6.569875,0.6780934,0,1.638765,0,0,0,0,0,0,5.45029,4.335235,6.565355,0.592854,0.702737,0.482971,7.376262,6.234172,8.518352,0.6288341,0,2.151234,7.13468,6.070579,8.198783,9.731933,10,9.35676,6.892692,7.215508,6.569875,0.6780934,0,1.638765,0,0,0,0,0,0,5.45029,4.335235,6.565355,0.592854,0.702737,0.482971,7.376262,6.234172,8.518352,0.6288341,0,2.151234,7.13468,6.070579,8.198783,9.731933,10,9.35676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,305,2026-02-16 13:19:28Z,,6.892814,7.215531,6.570096,0.6778861,0,1.638651,0,0,0,0,0,0,5.450447,4.335287,6.565618,0.592854,0.702737,0.482971,7.376333,6.234136,8.518532,0.6287012,0,2.151102,7.134898,6.070697,8.1991,9.732368,10,9.357306,6.892814,7.215531,6.570096,0.6778861,0,1.638651,0,0,0,0,0,0,5.450447,4.335287,6.565618,0.592854,0.702737,0.482971,7.376333,6.234136,8.518532,0.6287012,0,2.151102,7.134898,6.070697,8.1991,9.732368,10,9.357306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,306,2026-02-16 13:19:28Z,,6.892935,7.215553,6.570317,0.6776801,0,1.638537,0,0,0,0,0,0,5.450603,4.335339,6.565877,0.592854,0.702737,0.482971,7.376404,6.234099,8.51871,0.6285694,0,2.15097,7.135115,6.070814,8.199416,9.7328,10,9.357849,6.892935,7.215553,6.570317,0.6776801,0,1.638537,0,0,0,0,0,0,5.450603,4.335339,6.565877,0.592854,0.702737,0.482971,7.376404,6.234099,8.51871,0.6285694,0,2.15097,7.135115,6.070814,8.199416,9.7328,10,9.357849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,307,2026-02-16 13:19:29Z,,6.893055,7.215574,6.570536,0.6774756,0,1.638424,0,0,0,0,0,0,5.450758,4.33539,6.566136,0.592854,0.702737,0.482971,7.376475,6.234063,8.518888,0.6284384,0,2.150839,7.135329,6.07093,8.19973,9.733229,10,9.358388,6.893055,7.215574,6.570536,0.6774756,0,1.638424,0,0,0,0,0,0,5.450758,4.33539,6.566136,0.592854,0.702737,0.482971,7.376475,6.234063,8.518888,0.6284384,0,2.150839,7.135329,6.07093,8.19973,9.733229,10,9.358388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,308,2026-02-16 13:19:29Z,,6.893175,7.215596,6.570753,0.6772726,0,1.638312,0,0,0,0,0,0,5.450911,4.33544,6.566392,0.592854,0.702737,0.482971,7.376545,6.234027,8.519064,0.6283084,0,2.150709,7.135543,6.071045,8.200041,9.733655,10,9.358923,6.893175,7.215596,6.570753,0.6772726,0,1.638312,0,0,0,0,0,0,5.450911,4.33544,6.566392,0.592854,0.702737,0.482971,7.376545,6.234027,8.519064,0.6283084,0,2.150709,7.135543,6.071045,8.200041,9.733655,10,9.358923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,309,2026-02-16 13:19:29Z,,6.893293,7.215618,6.570969,0.6770709,0,1.638201,0,0,0,0,0,0,5.451064,4.335491,6.566647,0.592854,0.702737,0.482971,7.376615,6.233991,8.519239,0.6281792,0,2.15058,7.135755,6.07116,8.20035,9.734078,10,9.359454,6.893293,7.215618,6.570969,0.6770709,0,1.638201,0,0,0,0,0,0,5.451064,4.335491,6.566647,0.592854,0.702737,0.482971,7.376615,6.233991,8.519239,0.6281792,0,2.15058,7.135755,6.07116,8.20035,9.734078,10,9.359454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,310,2026-02-16 13:19:29Z,,6.893411,7.215639,6.571184,0.6768706,0,1.638091,0,0,0,0,0,0,5.451215,4.335541,6.5669,0.592854,0.702737,0.482971,7.376684,6.233955,8.519413,0.6280509,0,2.150451,7.135965,6.071274,8.200657,9.734499,10,9.359982,6.893411,7.215639,6.571184,0.6768706,0,1.638091,0,0,0,0,0,0,5.451215,4.335541,6.5669,0.592854,0.702737,0.482971,7.376684,6.233955,8.519413,0.6280509,0,2.150451,7.135965,6.071274,8.200657,9.734499,10,9.359982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,311,2026-02-16 13:19:29Z,,6.893528,7.21566,6.571396,0.6766717,0,1.637981,0,0,0,0,0,0,5.451366,4.335591,6.567152,0.592854,0.702737,0.482971,7.376752,6.23392,8.519586,0.6279235,0,2.150324,7.136174,6.071387,8.200962,9.734916,10,9.360505,6.893528,7.21566,6.571396,0.6766717,0,1.637981,0,0,0,0,0,0,5.451366,4.335591,6.567152,0.592854,0.702737,0.482971,7.376752,6.23392,8.519586,0.6279235,0,2.150324,7.136174,6.071387,8.200962,9.734916,10,9.360505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
434,312,2026-02-16 13:19:29Z,,6.893645,7.215681,6.571608,0.6764741,0,1.637872,0,0,0,0,0,0,5.451515,4.33564,6.567401,0.592854,0.702737,0.482971,7.376821,6.233885,8.519757,0.6277971,0,2.150198,7.136382,6.0715,8.201264,9.735331,10,9.361026,6.893645,7.215681,6.571608,0.6764741,0,1.637872,0,0,0,0,0,0,5.451515,4.33564,6.567401,0.592854,0.702737,0.482971,7.376821,6.233885,8.519757,0.6277971,0,2.150198,7.136382,6.0715,8.201264,9.735331,10,9.361026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,False,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
